"Total Annual Income","Total Loan Credit","Income Source","External Credit Score","Age"
225000,331920,"State servant",0.689743272333333,42.3616438356164
180000,509400,"Working",0.242074436333333,31.6246575342466
180000,817560,"Pensioner",0.630050085,63.172602739726
67500,148140,"Working",0.52430513,49.1013698630137
180000,594121.5,"Commercial associate",0.474373752,40.9452054794521
315000,906660,"Commercial associate",0.443167539333333,33.9013698630137
135000,465133.5,"Pensioner",0.439596487666667,53.6684931506849
135000,157500,"Working",0.585817236,48.427397260274
135000,315000,"Working",0.481894789666667,39.1260273972603
405000,450000,"Working",0.365933667333333,24.0657534246575
247500,431730,"Working",0.438752482666667,38.9616438356164
112500,675000,"State servant",0.59668638,33.1753424657534
135000,229500,"Commercial associate",0.490465421,28.0575342465753
165150,450000,"Working",0.457968416666667,38.4767123287671
189000,891000,"Commercial associate",0.471142095,32.3972602739726
135000,630000,"Working",0.353797456333333,31.5945205479452
279000,424255.5,"Commercial associate",0.464424399666667,37.4931506849315
180000,1226700,"State servant",0.439182255,23.7424657534247
67500,289597.5,"Pensioner",0.695383905666667,59.4164383561644
270000,312840,"Commercial associate",0.571339664333333,56.4246575342466
180000,451102.5,"Working",0.535939091333333,37.4246575342466
135000,450000,"Working",0.475490510666667,61.041095890411
126000,454500,"Working",0.598740203333333,44.8383561643836
450000,9e+05,"Working",0.376026477333333,29.8383561643836
171000,1350000,"State servant",0.590719405666667,52.5479452054795
202500,386784,"Commercial associate",0.527574648666667,28.4520547945205
337500,81000,"Working",0.531547179666667,40.772602739726
360000,305640,"Commercial associate",0.490973682333333,27.5123287671233
135000,361998,"Working",0.494933250333333,55.0082191780822
202500,675000,"Working",0.634727528666667,59.2191780821918
225000,495000,"Working",0.281103337,32.2767123287671
270000,318528,"Working",0.182376667666667,27.4794520547945
157500,343683,"Working",0.621283883666667,40.3753424657534
189000,502497,"Working",0.71607627,53.5342465753425
180000,156384,"Working",0.526119177,46.7178082191781
211500,238981.5,"Working",0.295889950666667,30.586301369863
225000,119893.5,"Commercial associate",0.531003755,40.8246575342466
112500,265851,"Working",0.365270181,30.2767123287671
360000,9e+05,"Working",0.674974366,47.1534246575342
135000,9e+05,"State servant",0.622568935,27.6246575342466
135000,315828,"Commercial associate",0.670871553,38.3534246575342
81000,360000,"Working",0.613128632666667,36.7232876712329
112500,525735,"Commercial associate",0.615110168,35.0739726027397
184500,304933.5,"State servant",0.439279723666667,33.641095890411
180000,440784,"Working",0.322504542666667,35.5452054794521
135000,365359.5,"Working",0.646197609333333,30.2191780821918
90000,582804,"Working",0.689262173666667,37.9780821917808
225000,1001133,"Working",0.522077776,52.1287671232877
540000,1800000,"Commercial associate",0.506109529666667,40.572602739726
270000,1186029,"State servant",0.658471884333333,44.3698630136986
135000,248760,"Commercial associate",0.683358661,38.6767123287671
166500,1350000,"Pensioner",0.488629558,64.1506849315068
270000,1194673.5,"Commercial associate",0.504112029333333,40.358904109589
308623.5,1125000,"Working",0.509212568,36.5643835616438
315000,269982,"Commercial associate",0.446203218333333,30.1616438356164
247500,9e+05,"Commercial associate",0.467019189333333,39.2
135000,332946,"Working",0.431945956666667,44.4630136986301
585000,746280,"Working",0.430195800666667,28.641095890411
135000,450000,"Working",0.449938221,28.5232876712329
202500,182448,"Pensioner",0.407798106666667,55.2684931506849
225000,1103292,"State servant",0.380881002666667,34.5205479452055
202500,247500,"Working",0.591381558333333,38.4246575342466
157500,450000,"Working",0.545363374666667,34.2164383561644
180000,93829.5,"Working",0.565453396,34.0712328767123
270000,130320,"Working",0.553873581666667,28.8520547945205
112500,261621,"Working",0.231529106333333,22.7917808219178
315000,746280,"Commercial associate",0.499301991666667,37.4493150684931
180000,547344,"State servant",0.499316861,36.386301369863
112500,225000,"Working",0.540472179333333,29.4219178082192
405000,1317649.5,"Commercial associate",0.554311857333333,38.8931506849315
360000,527373,"Working",0.571392969,30.1808219178082
180000,664884,"Working",0.560903919333333,36.7287671232877
90000,232344,"Working",0.474749523666667,31.1616438356164
135000,670401,"Commercial associate",0.507039286666667,32.8958904109589
225000,274500,"Commercial associate",0.368993831333333,33.0246575342466
202500,225000,"Commercial associate",0.608102502333333,28.7671232876712
144000,783927,"Commercial associate",0.701401517333333,35.6739726027397
360000,1654434,"Working",0.614118434333333,32.7945205479452
180000,630000,"Working",0.581097658,53.0328767123288
112500,67765.5,"Working",0.470666813333333,36.8602739726027
112500,481176,"Working",0.551839325,33.4712328767123
180000,1024740,"Commercial associate",0.522012799333333,50.4630136986301
135000,2013840,"Working",0.420525792,55.6082191780822
225000,2156400,"Working",0.627855946666667,52.5643835616438
225000,675000,"Commercial associate",0.470243823333333,54.641095890411
337500,1125000,"Working",0.720928098333333,32.6438356164384
355500,753925.5,"Commercial associate",0.649432785333333,44.8849315068493
180000,312840,"Pensioner",0.559496091,59.827397260274
157500,438084,"Commercial associate",0.517168664666667,33.1178082191781
292500,1563840,"Commercial associate",0.462590008,49.6986301369863
202500,864162,"State servant",0.591376127,43.3616438356164
184500,904500,"Pensioner",0.410226937333333,55.1561643835616
135000,539100,"Working",0.385586815,35.041095890411
157500,337500,"Working",0.369071679333333,44.7424657534247
135000,1094688,"State servant",0.513549522,30.6383561643836
193500,457312.5,"Commercial associate",0.546617913,33.2657534246575
315000,884844,"Working",0.544336499,25.4493150684931
225000,1161360,"Pensioner",0.621271459,53.0821917808219
396000,790830,"Commercial associate",0.631808261333333,27.9068493150685
315000,1530000,"Working",0.474510277,46.8931506849315
157500,509400,"Commercial associate",0.557305019,28.8684931506849
180000,312840,"State servant",0.576765907333333,38.3917808219178
135000,225000,"Working",0.623123855,47.7972602739726
315000,585000,"Commercial associate",0.684706504666667,49.5452054794521
234000,1125000,"State servant",0.557388485333333,41.2794520547945
202500,1572750,"Working",0.677680620666667,41.5095890410959
202500,945000,"Working",0.652908768,56.427397260274
270000,790830,"Commercial associate",0.470825398,31.386301369863
450000,543037.5,"Commercial associate",0.367708261,43.0657534246575
130500,270000,"State servant",0.404549927,36.7123287671233
270000,1384740,"Working",0.610588924,52.9178082191781
153000,679500,"Commercial associate",0.459818463333333,35.9150684931507
225000,1305000,"Working",0.457624174666667,32.3095890410959
180000,500490,"Working",0.575584639333333,45.9890410958904
270000,517500,"State servant",0.344272994333333,37.2958904109589
225000,965340,"Commercial associate",0.726357513,47.5123287671233
202500,606303,"Commercial associate",0.516228715,35.0739726027397
126000,651960,"Working",0.402183940333333,37.3205479452055
171000,158301,"Pensioner",0.183353959666667,63.4
540000,675000,"Pensioner",0.667555249333333,39.5616438356164
225000,1019299.5,"Commercial associate",0.600688702333333,43.013698630137
540000,1942560,"Commercial associate",0.729648898,48.1780821917808
135000,245619,"Working",0.573499028666667,36.4821917808219
202500,265536,"Working",0.564613996666667,46.9178082191781
247500,269982,"Working",0.577855574,31.2164383561644
270000,450000,"Working",0.328442496333333,33.8520547945205
180000,185314.5,"Pensioner",0.629198370333333,60.5698630136986
247500,622413,"Commercial associate",0.370858575,46.0027397260274
270000,1483650,"Commercial associate",0.36529695,45.6684931506849
135000,52128,"Working",0.498943013666667,31.558904109589
202500,675000,"Working",0.615445309,36.0356164383562
270000,1757466,"Working",0.578939497333333,41.0027397260274
265500,495000,"Working",0.482214913666667,32.2164383561644
198000,440784,"State servant",0.606787638,52.6
180000,278460,"State servant",0.559028975333333,41.5260273972603
124200,9e+05,"State servant",0.619579682666667,51.7315068493151
405000,810000,"Commercial associate",0.556078228,32.7972602739726
450000,1459125,"Commercial associate",0.457373331666667,47.8027397260274
225000,1125000,"Commercial associate",0.581034562666667,47.7780821917808
157500,272520,"Working",0.620843681,38.2383561643836
135000,656811,"Commercial associate",0.580614061333333,33.2794520547945
472500,358074,"State servant",0.467211816666667,40.0684931506849
112500,182448,"Working",0.47848018,30.5808219178082
126000,315000,"Working",0.311842979,46.041095890411
202500,1161360,"Pensioner",0.708912198666667,61.9698630136986
90000,422802,"Working",0.527419274666667,30.2794520547945
495000,1928304,"Commercial associate",0.674943611666667,36.786301369863
360000,746280,"Working",0.639826798666667,62.6301369863014
144000,207396,"Working",0.589781113666667,47.1890410958904
216000,597024,"Working",0.360440514333333,28.213698630137
144000,882000,"Pensioner",0.707568670666667,54.3753424657534
90000,360000,"Working",0.40143492,48.4849315068493
315000,1157958,"Working",0.497864624666667,44.4219178082192
270000,1706400,"Working",0.425523382333333,51.6739726027397
157500,112500,"Commercial associate",0.556476279333333,26.5698630136986
90000,301464,"Working",0.301307087333333,30.0767123287671
315000,1471500,"Working",0.622378684666667,33.4465753424658
270000,200493,"Working",0.336549072666667,31.2246575342466
292500,1024740,"Commercial associate",0.458931394333333,32.6054794520548
160884,135000,"Commercial associate",0.348205008333333,24.7095890410959
76500,266652,"Working",0.162262934333333,22.8465753424658
427500,1570500,"Commercial associate",0.491106871333333,48.1369863013699
126000,499221,"Commercial associate",0.650843298333333,39.5506849315069
108000,550980,"Working",0.487620578333333,49.9479452054794
112500,495000,"Commercial associate",0.446508418,40.0328767123288
135000,451102.5,"Working",0.538731901,51.4328767123288
540000,769743,"Commercial associate",0.613109166666667,31.5972602739726
135000,525735,"Commercial associate",0.579482418,57.7095890410959
270000,1024740,"Commercial associate",0.496566331666667,34.9890410958904
270000,746280,"Commercial associate",0.349861697333333,38.986301369863
112500,702000,"Commercial associate",0.600221057,34.986301369863
189000,922500,"Working",0.443034079,40.4986301369863
180000,792162,"Working",0.604349810666667,30.9342465753425
157500,292500,"Working",0.661584007666667,45.6493150684932
270000,315000,"Working",0.628897958666667,45.641095890411
225000,675000,"Pensioner",0.518864076333333,40.8630136986301
182250,526491,"Commercial associate",0.687506041333333,55.3068493150685
180000,259794,"Working",0.384945198,26.3917808219178
270000,724581,"Working",0.521946969666667,44.2164383561644
135000,264888,"Working",0.496636032666667,42.5068493150685
337500,291384,"Commercial associate",0.726946753333333,49.3835616438356
225000,393543,"Working",0.500473483333333,39.241095890411
405000,815733,"Working",0.659921077,48.1397260273973
157500,180000,"Pensioner",0.668028811,64.5205479452055
225000,675000,"Working",0.554434373333333,32.9205479452055
112500,190764,"State servant",0.378018247333333,42.3780821917808
247500,659025,"State servant",0.572291036666667,45.9616438356164
247500,1058197.5,"State servant",0.700196524,42.6328767123288
247500,1096020,"Pensioner",0.697104623333333,59.5753424657534
171000,493204.5,"Working",0.681047930666667,54.4027397260274
180000,1942560,"Working",0.661202655333333,46.7835616438356
81000,729792,"Working",0.215117434333333,27.6575342465753
135000,675000,"Working",0.634299948666667,42.1945205479452
112500,1812456,"Working",0.485319042666667,40.3698630136986
180000,445500,"Working",0.362778294666667,41.3178082191781
180000,278460,"Commercial associate",0.689496185,30.7068493150685
202500,790830,"Working",0.499831728666667,53.5095890410959
180000,886500,"Working",0.364609450666667,28.4219178082192
90000,389844,"Working",0.419044309,47.2109589041096
144000,132768,"Working",0.440360207666667,31.6575342465753
157500,675000,"Working",0.773521787333333,40.3095890410959
270000,285264,"Working",0.343198907333333,38.6958904109589
171000,180000,"Working",0.430537087666667,26.5561643835616
157500,577125,"Working",0.535053043,27.8328767123288
225000,339633,"Working",0.318801291666667,37
450000,9e+05,"Working",0.305725095333333,46.5287671232877
427500,1024740,"Working",0.529686422,48.5753424657534
315000,1800000,"Commercial associate",0.663451613666667,39.2520547945205
67500,52128,"Commercial associate",0.489106155666667,34.3972602739726
157500,533313,"Commercial associate",0.277503382,30.3506849315068
225000,512995.5,"Working",0.626795233666667,43.5534246575342
225000,167076,"Commercial associate",0.411731611,51.7397260273973
112500,135000,"Commercial associate",0.667372689,39.6246575342466
270000,1575000,"State servant",0.58863962,44.854794520548
270000,312840,"Working",0.49896224,37.7095890410959
157500,562500,"Working",0.352072425666667,30.2109589041096
540000,2156400,"Commercial associate",0.611485135666667,49.4602739726027
333000,2013840,"Working",0.622068731,62.5972602739726
180000,259794,"Commercial associate",0.543911607333333,33.2767123287671
292500,272520,"Commercial associate",0.406490720333333,38.1890410958904
202500,225000,"Working",0.346987716666667,35.7287671232877
67500,266652,"Pensioner",0.411733911,61.3150684931507
225000,746280,"Working",0.747207419333333,37.2246575342466
180000,341280,"Working",0.503614232666667,40.1397260273973
247500,710892,"Commercial associate",0.604846518333333,32.0246575342466
135000,124380,"Pensioner",0.441200533333333,60.854794520548
202500,809545.5,"Working",0.679395483,42.3698630136986
157500,1053000,"Working",0.562192880333333,49.4630136986301
85500,675000,"State servant",0.619199109,38.9780821917808
225000,746280,"Working",0.588330621666667,32.2684931506849
157500,783927,"State servant",0.488632589666667,50.2356164383562
270000,454500,"State servant",0.496851311333333,33.9315068493151
162000,450000,"Working",0.593984668333333,33.1232876712329
157500,225000,"Working",0.604827427,32.4465753424658
157500,260640,"Commercial associate",0.590978952333333,39.8109589041096
202500,360000,"Working",0.409896303,25.2109589041096
360000,1711764,"Commercial associate",0.468151702333333,46.813698630137
270000,9e+05,"Working",0.56315383,48.3123287671233
171000,675000,"Working",0.366177807,50.9643835616438
180000,509922,"Commercial associate",0.776223272666667,40.8767123287671
202500,202500,"Commercial associate",0.405938274,31.6739726027397
292500,1483650,"State servant",0.552328988666667,51.2383561643836
144000,941715,"Working",0.398226510666667,45.5013698630137
292500,473742,"Commercial associate",0.576454947333333,49.2602739726027
180000,405000,"Working",0.577295038666667,42.7095890410959
675000,9e+05,"Working",0.563503939,39.4684931506849
315000,450000,"Working",0.569190040333333,32.172602739726
427500,1800000,"Commercial associate",0.693345667333333,52.1753424657534
157500,450000,"Working",0.338279673666667,36.7260273972603
189000,675000,"Commercial associate",0.711115617666667,46.0602739726027
315000,225000,"Working",0.666157670666667,31.0356164383562
90000,270000,"Working",0.596767967666667,48.1287671232877
225000,1303200,"Working",0.651711777666667,62.8520547945205
315000,1575000,"Working",0.473288531333333,35.6493150684932
247500,811107,"Working",0.451621750333333,43.7342465753425
247500,552555,"State servant",0.595115345,33.2849315068493
135000,305640,"Commercial associate",0.443811581,29.2328767123288
450000,1350000,"Pensioner",0.680896419,59.3808219178082
157500,254799,"Working",0.634724547333333,38.2849315068493
157500,296280,"Commercial associate",0.400156308333333,29.786301369863
157500,218938.5,"Working",0.501923258333333,26.0493150684932
315000,487971,"Working",0.482910196,54.3835616438356
202500,332946,"Working",0.518006136,32.627397260274
202500,225000,"Commercial associate",0.367259000666667,52.2383561643836
220500,413235,"Commercial associate",0.478971744,28.7561643835616
180000,312840,"Working",0.511066185666667,32.5890410958904
276300,450000,"Working",0.508166637,27.6246575342466
405000,450000,"Commercial associate",0.513524659333333,42.1616438356164
81000,148500,"Working",0.275449727333333,32.7835616438356
225000,537471,"Working",0.42203871,37.0301369863014
225000,446292,"Working",0.501302748333333,38.2602739726027
427500,710892,"Commercial associate",0.566953555,40.1917808219178
270000,276282,"Working",0.631676449,46.1041095890411
180000,568800,"Working",0.565518119666667,51.145205479452
180000,318528,"Working",0.612214192333333,44.3452054794521
135000,166810.5,"Commercial associate",0.720064061333333,29.3123287671233
315000,599778,"Working",0.547927165333333,31.0602739726027
67500,111384,"Commercial associate",0.570922127333333,38.2849315068493
144000,573408,"Commercial associate",0.388322556,28.4109589041096
292500,594121.5,"State servant",0.419730527,28.3808219178082
121500,450000,"State servant",0.686979505333333,36.9561643835616
135000,112500,"Working",0.622590276333333,33.1397260273973
157500,225000,"Working",0.502950699666667,32.9041095890411
405000,9e+05,"Commercial associate",0.431616932666667,44.6739726027397
202500,906660,"Commercial associate",0.552371732,48.2602739726027
202500,611095.5,"Commercial associate",0.486328583666667,43.0767123287671
112500,52128,"Commercial associate",0.470710631333333,39.5534246575342
270000,478498.5,"Working",0.551318533666667,36.2219178082192
103500,761067,"Working",0.460790332,30.2684931506849
360000,550980,"Working",0.736497714333333,44.8630136986301
180000,225000,"State servant",0.508854120666667,35.9506849315068
270000,540000,"Working",0.624919360333333,42.5780821917808
270000,702000,"State servant",0.695522684666667,54.6602739726027
135000,121500,"State servant",0.386107277,24.7369863013699
324000,1800000,"State servant",0.473852275333333,36.0520547945206
315000,848745,"Working",0.516012518,43.1123287671233
175500,274500,"Commercial associate",0.590106598,56.3150684931507
247500,792162,"State servant",0.630974592,56.4438356164384
450000,1492560,"Working",0.695306023,34.6219178082192
216000,532494,"Working",0.717356340333333,42.158904109589
675000,237024,"Commercial associate",0.636068111666667,31.8657534246575
157500,509400,"State servant",0.540195670666667,27.3643835616438
382500,866133,"State servant",0.555744169,49.8082191780822
180000,536917.5,"Working",0.487194053333333,43.013698630137
180000,450000,"Working",0.366550706333333,35.8630136986301
270000,420588,"Working",0.566036807666667,33.4739726027397
225000,495000,"Commercial associate",0.499699301,43.1890410958904
148500,414612,"Working",0.545286539666667,35.4356164383562
171000,579942,"Working",0.531730865666667,45.841095890411
270000,318528,"Working",0.546445260333333,49.2876712328767
126000,177768,"Commercial associate",0.582036071,55.2739726027397
225000,78192,"Commercial associate",0.485205337666667,58.0712328767123
135000,558855,"Working",0.555182409,48.0849315068493
337500,1052505,"Working",0.620774182333333,46.6821917808219
126000,328500,"Pensioner",0.621941540666667,55.8109589041096
121500,512995.5,"Working",0.615873846,34.5315068493151
90000,454500,"Working",0.637637133333333,56.6438356164384
495000,1363500,"Commercial associate",0.360454449,41.9013698630137
225000,582804,"Working",0.552966873666667,42.2
135000,781920,"Working",0.568228825666667,46.0301369863014
225000,781920,"Commercial associate",0.478034667666667,42.0356164383562
157500,320040,"Working",0.464582402333333,35.1945205479452
9e+05,1800000,"Working",0.669602313333333,38.5260273972603
315000,746280,"Working",0.436433476,57.1287671232877
135000,539100,"Working",0.556622197666667,44.7041095890411
360000,675000,"Working",0.489231211666667,41.9506849315068
135000,450000,"Working",0.392522738,33.7452054794521
112500,675000,"Working",0.616812507,43.3424657534247
225000,1800000,"Working",0.590387469666667,40.9397260273973
360000,1350000,"Commercial associate",0.413438971,31.0164383561644
252000,675000,"Working",0.566887887666667,32.9013698630137
135000,149256,"Working",0.484035364666667,40.3397260273973
157500,550980,"Working",0.621423220666667,47.9150684931507
342000,248760,"State servant",0.523234844,38.4684931506849
337500,696528,"Working",0.642778226666667,25.2712328767123
270000,450000,"Working",0.254303954333333,43.7232876712329
252000,1000417.5,"Working",0.687917101666667,44.4109589041096
193500,699624,"Working",0.311241725333333,42.5013698630137
202500,67500,"Working",0.497075945666667,30.2712328767123
144094.59,594000,"Working",0.494519101,35.6986301369863
360000,1971072,"Working",0.658330056666667,39.8684931506849
247500,1350000,"Working",0.387955495666667,41.2986301369863
405000,248760,"State servant",0.572193569,44.0986301369863
177300,675000,"Pensioner",0.400724362666667,51.5917808219178
299250,569398.5,"Working",0.434628326333333,53.8712328767123
562500,945000,"Commercial associate",0.572143901,40.2164383561644
270000,904500,"Working",0.469903666,33.1068493150685
180000,746280,"Working",0.531833464,49.8219178082192
180000,534204,"Commercial associate",0.639680604,38.158904109589
211500,622413,"Working",0.552727271,51.2849315068493
135000,117162,"Working",0.360247835333333,30.7342465753425
211500,156384,"Working",0.364404227333333,29.8657534246575
238500,906660,"Working",0.585007243333333,39.4520547945205
157500,326664,"Pensioner",0.582023841,61.3561643835616
225000,1080000,"Commercial associate",0.718786511666667,48.1397260273973
139500,225000,"Working",0.521923448,33.1479452054795
225000,296280,"Working",0.257846904666667,43.9753424657534
225000,1453288.5,"State servant",0.629572979333333,54.6931506849315
112500,572292,"State servant",0.640628750666667,34.7205479452055
157500,558000,"Working",0.464152322666667,25.7561643835616
675000,1071000,"Working",0.463780527333333,30.1232876712329
360000,637938,"Working",0.540773598333333,36.0986301369863
315000,959017.5,"Commercial associate",0.512329995666667,50.2164383561644
135000,225000,"Working",0.512569629333333,36.7369863013699
202500,180000,"Working",0.479507739,39.1808219178082
1350000,1483650,"Commercial associate",0.513008822666667,48.0164383561644
90000,450000,"Commercial associate",0.726855643333333,37.8630136986301
265500,450000,"State servant",0.443452359333333,31.3013698630137
180000,135000,"Working",0.556618269333333,37.2301369863014
405000,1096020,"Working",0.455724673,32.1780821917808
182250,9e+05,"State servant",0.510873316666667,59.1534246575342
225000,885087,"Commercial associate",0.651410097666667,37.4575342465753
270000,369720,"Working",0.656231163666667,37.5041095890411
225000,1096020,"Commercial associate",0.241503332333333,35.4876712328767
337500,950692.5,"Working",0.58794173,27.3808219178082
144000,296280,"Working",0.480932390333333,40.5945205479452
112500,450000,"Working",0.462889506666667,35.7561643835616
337500,848745,"Commercial associate",0.492174419666667,46.0109589041096
90000,495000,"State servant",0.524981427666667,49.2904109589041
540000,2085120,"Commercial associate",0.527668516333333,45.7753424657534
135000,656725.5,"Working",0.364383133666667,34.6684931506849
202500,582804,"Commercial associate",0.467525675,44.4931506849315
180000,276277.5,"Working",0.569263896666667,28.9232876712329
202500,746280,"Working",0.706045802,32.2712328767123
112500,130320,"Working",0.668079258,44.1835616438356
360000,1314000,"Commercial associate",0.542123826666667,48.6876712328767
157500,135000,"Commercial associate",0.671423238,27.1013698630137
129096,675000,"Commercial associate",0.141763295333333,27.2904109589041
202500,1355004,"State servant",0.591804312,39.7068493150685
225000,594000,"Working",0.533284648,48.4794520547945
171000,509400,"Working",0.238391906,24.1232876712329
135000,114682.5,"Commercial associate",0.541899240666667,48.7260273972603
112500,225000,"Working",0.399221108333333,30.2602739726027
157500,286704,"Working",0.597259106,49.3397260273973
180000,1041219,"Working",0.479120356,37.3397260273973
180000,312768,"Pensioner",0.587460827333333,60.2684931506849
121500,1074100.5,"State servant",0.606705221,59.7643835616438
225000,582804,"Working",0.572286033666667,37.3095890410959
405000,495000,"Commercial associate",0.519408172666667,32.8794520547945
270000,450000,"Working",0.378809785333333,40.7917808219178
112500,171841.5,"Working",0.689576185,46.772602739726
540000,9e+05,"Commercial associate",0.672507398666667,53.5095890410959
202500,225000,"Working",0.187520218,38.3506849315068
112500,225000,"Commercial associate",0.516013762333333,32.8904109589041
247500,431280,"Working",0.163038953333333,32.5698630136986
283500,383787,"Commercial associate",0.56400562,33.4164383561644
270000,257391,"Working",0.596483187333333,30.4301369863014
405000,248760,"Commercial associate",0.675908830666667,38.2821917808219
450000,1746000,"Commercial associate",0.681602743,52.5342465753425
427500,941206.5,"Commercial associate",0.707336631333333,35.9424657534247
225000,454500,"Pensioner",0.678734869333333,60.2876712328767
207000,675000,"Commercial associate",0.527115170666667,29.4
360000,404325,"Commercial associate",0.173940909666667,39.145205479452
220500,450000,"Working",0.488208870333333,29.1561643835616
247500,675000,"Working",0.510152545666667,40.5232876712329
202500,270000,"Commercial associate",0.526808239666667,34.5506849315069
157500,326664,"Working",0.478026324,23.8821917808219
81000,225000,"Commercial associate",0.199167504333333,22.0520547945205
171000,1024740,"Working",0.634817949333333,32.4082191780822
427500,9e+05,"Pensioner",0.635065106333333,61.8328767123288
225000,558855,"Commercial associate",0.520876983666667,33.7397260273973
126000,272520,"Pensioner",0.640368105333333,66.627397260274
405000,810000,"Working",0.471477302,36.0246575342466
351000,675000,"Working",0.411751178,29.8082191780822
135000,513040.5,"Working",0.565254814333333,27.4054794520548
270000,296280,"Working",0.603626374666667,49.7890410958904
135000,140746.5,"Pensioner",0.607138509333333,57.241095890411
90000,256500,"Working",0.457841576333333,24.7972602739726
292500,728460,"Commercial associate",0.496925823333333,48.0630136986301
450000,1800000,"Working",0.618594640666667,47.8739726027397
157500,601470,"Working",0.302534629333333,37.2301369863014
270000,296280,"Commercial associate",0.467277401666667,41.841095890411
180000,285723,"Commercial associate",0.390095222333333,37.6986301369863
675000,509400,"State servant",0.528221067666667,29.5041095890411
405000,582804,"Commercial associate",0.440847315333333,32.6164383561644
105750,1107900,"Commercial associate",0.487598944,50.5068493150685
675000,1214100,"Commercial associate",0.561675179666667,37.7369863013699
180000,256500,"Commercial associate",0.533994421333333,33.241095890411
202500,753727.5,"Working",0.514174483,42.6657534246575
202500,876078,"State servant",0.596761156333333,37.2027397260274
180000,405000,"Working",0.455734952,48.9013698630137
117000,45000,"Working",0.624999216,46.3068493150685
225000,429763.5,"Working",0.388181344666667,39.6684931506849
315000,180000,"Working",0.457835459666667,31.5260273972603
202500,270000,"Working",0.422124426333333,41.1972602739726
315000,1052181,"Working",0.533613355333333,35.3616438356164
337500,550980,"Commercial associate",0.647694335333333,39.4191780821918
202500,527373,"Working",0.267453883666667,25.7424657534247
157500,450000,"Working",0.301428158333333,45.0931506849315
135000,583834.5,"Working",0.655528682666667,47.7616438356164
180000,211630.5,"Working",0.366094400333333,41.5890410958904
495000,553581,"Working",0.619884960666667,36.6849315068493
202500,124380,"Working",0.546658107333333,32.9890410958904
270000,9e+05,"Commercial associate",0.542312813666667,40.3972602739726
450000,1325475,"Working",0.726122613666667,51.3808219178082
112500,675000,"Working",0.250948717333333,38.4054794520548
382500,1030680,"Commercial associate",0.484304274,31.5178082191781
112500,607500,"Working",0.691513707,33.9890410958904
270000,817560,"Working",0.566537298666667,39.2712328767123
270000,211500,"Working",0.422958435666667,35.9095890410959
540000,1125000,"Commercial associate",0.623498283666667,44.027397260274
405000,998010,"Commercial associate",0.641768399,38.3698630136986
315000,1456920,"Working",0.454791083333333,40.5369863013699
225000,1800000,"Working",0.385248048,40.7041095890411
540000,1800000,"Commercial associate",0.568824463,48.8191780821918
121500,104256,"Working",0.503655185666667,27.4356164383562
247500,1649646,"Commercial associate",0.632089637666667,39.2739726027397
76500,260464.5,"Pensioner",0.632887653666667,58.9260273972603
405000,1125000,"Working",0.407423877333333,50.172602739726
157500,119893.5,"Working",0.459484271666667,27.0054794520548
250200,1065681,"Commercial associate",0.566944893333333,44.9808219178082
112500,272520,"Commercial associate",0.326439813,27.1890410958904
135000,402048,"Commercial associate",0.492361923666667,35.0821917808219
135000,868117.5,"Commercial associate",0.635478995333333,45.8794520547945
180000,459931.5,"Commercial associate",0.219720661666667,37.3232876712329
211500,601470,"State servant",0.448616918333333,39.958904109589
225000,1928250,"Working",0.683186227,45.6246575342466
382500,540000,"Working",0.62372074,53.1945205479452
112500,387000,"Working",0.371886743666667,32.2849315068493
108000,350860.5,"Commercial associate",0.571809416333333,49.6547945205479
90000,1125000,"State servant",0.727786651666667,54.0356164383562
450000,601470,"Working",0.691850498,39.4958904109589
315000,536917.5,"Commercial associate",0.380038109333333,42.5452054794521
270000,675000,"Working",0.338307675666667,37.0520547945206
225000,171000,"Working",0.551315788,41.441095890411
270000,301464,"Commercial associate",0.432433041333333,27.1178082191781
202500,402214.5,"Working",0.505498751666667,45.3671232876712
225000,790830,"State servant",0.500969630666667,28.7041095890411
405000,315000,"Working",0.566375775,39.6794520547945
360000,1024740,"State servant",0.490532768333333,34.8602739726027
202500,792162,"State servant",0.550161086666667,54.427397260274
90000,450000,"Pensioner",0.570628475666667,56.0794520547945
360000,521136,"Working",0.488507026333333,51.6027397260274
247500,585000,"Working",0.560138885,32.1534246575342
315000,332946,"Working",0.400064044333333,33.4027397260274
180000,999000,"Commercial associate",0.590530418666667,49.5780821917808
270000,360000,"State servant",0.541727267333333,30.4767123287671
225000,296280,"Working",0.405330941,25.8630136986301
225000,511249.5,"Working",0.357572158666667,27.6465753424658
180000,285723,"Commercial associate",0.460038293666667,33.4356164383562
675000,1800000,"Commercial associate",0.65845758,45.4986301369863
157500,375367.5,"State servant",0.484650517333333,35.3671232876712
225000,172021.5,"Commercial associate",0.474858177333333,37.3397260273973
225000,765000,"Working",0.521496862333333,51.7890410958904
319500,625536,"Working",0.447714821,41.6465753424658
157500,90000,"Working",0.373951636333333,27.227397260274
315000,112500,"Working",0.413048399666667,42.3424657534247
72000,817560,"Pensioner",0.539036232,60.7616438356164
337500,675000,"Working",0.613498049,42.5095890410959
225000,693301.5,"Commercial associate",0.302605712333333,32.5150684931507
202500,1032093,"Working",0.691708764333333,49.413698630137
112500,156384,"Working",0.498550121,30.3917808219178
157500,405000,"Working",0.589093505666667,42.9232876712329
162000,1094688,"State servant",0.586930729333333,49.7890410958904
